4
15
16
34
29
31
22
29
29
29
40
24
31
32
25
27
39
35
34
22
34
30
28
30
34
30
25
36
36
21
33
32
32
27
31
23
37
30
30
39
32
33
31
32
23
29
36
29
34
28
31
29
32
32
33
32
33
30
27
31
30
42
29
37
30
31
34
33
27
36
30
20
39
25
30
31
30
36
32
36
29
30
31
30
31
32
40
26
27
42
27
29
31
29
35
36
24
26
37
28
29
25
34
29
36
25
31
27
34
41
24
35
31
34
27
24
30
34
30
35
29
27
33
35
21
30
37
29
29
33
30
24
36
25
35
30
30
32
33
36
29
27
25
31
31
37
30
30
24
33
30
28
33
29
38
37
26
30
23
24
37
27
25
38
27
25
32
36
29
31
29
11
31
14
8
11
26
30
35
37
26
31
26
35
37
24
27
35
27
26
23
29
33
29
32
29
31
30
28
38
28
23
40
26
23
26
41
28
22
32
31
36
37
25
29
26
29
30
30
26
45
20
30
29
32
32
23
28
25
42
35
26
31
26
33
28
28
27
28
27
36
30
34
31
24
35
25
37
34
30
29
26
33
33
31
22
31
31
24
30
32
35
21
27
27
32
35
31
27
33
31
14
35
25
34
29
30
28
32
29
34
33
26
21
27
26
31
30
25
34
28
30
23
31
30
35
24
30
27
32
25
36
33
33
36
25
27
27
27
29
30
27
27
35
29
26
22
23
39
32
29
29
33
24
23
30
34
31
31
30
38
26
25
29
23
24
29
37
25
38
26
26
29
38
27
25
37
36
23
22
39
35
34
28
27
29
29
30
31
33
31
24
29
33
26
30
27
37
28
30
33
20
37
36
27
29
25
28
32
31
29
23
35
29
25
34
27
38
26
36
26
36
42
29
29
28
32
34
31
31
32
26
31
36
41
31
32
22
29
38
33
27
42
34
23
33
31
34
33
31
38
25
33
35
22
35
35
31
36
35
32
32
33
22
31
33
29
26
35
37
30
29
34
31
31
30
30
41
27
34
28
36
33
29
38
30
30
31
22
29
39
32
35
33
32
30
23
33
36
30
34
19
35
27
39
31
27
32
31
35
29
35
23
27
29
32
32
30
32
29
30
30
26
31
30
32
33
29
28
33
31
31
27
40
34
22
35
36
29
25
35
30
33
29
31
19
31
29
32
33
30
30
21
37
33
25
30
36
33
29
30
30
30
34
22
33
25
37
27
32
33
29
29
22
28
28
34
25
25
37
26
29
22
32
31
34
32
30
26
29
27
41
21
27
34
31
28
36
32
31
25
22
36
37
26
30
29
32
29
37
28
41
25
24
36
32
29
32
37
33
31
29
31
28
28
39
32
32
28
34
30
32
29
33
34
28
35
29
30
26
26
36
25
40
30
31
30
32
32
31
26
33
27
32
35
40
31
24
35
28
31
35
29
28
24
33
28
35
23
30
38
29
32
31
32
32
28
24
34
26
30
29
37
29
22
36
31
36
23
30
19
32
40
32
25
22
39
34
24
38
28
17
37
21
38
23
25
37
38
27
19
33
31
29
22
29
35
37
36
29
30
31
26
20
27
35
36
30
23
30
27
33
26
40
30
30
25
36
18
25
25
33
28
33
29
25
32
35
30
26
32
30
28
34
32
30
27
29
30
38
26
30
21
28
32
28
26
38
33
28
28
30
31
30
27
35
30
28
23
38
31
34
24
30
31
34
23
34
26
26
24
27
26
28
33
20
26
35
25
25
24
33
40
22
30
28
31
27
24
38
27
27
35
25
25
24
29
37
33
29
28
33
34
20
30
31
34
18
27
31
35
35
23
33
23
31
28
29
23
30
34
27
27
30
24
27
37
35
22
28
35
36
24
25
36
32
28
23
36
33
24
25
29
25
30
34
35
26
23
22
32
33
25
25
37
32
28
28
26
24
40
23
29
29
27
29
30
25
27
28
31
27
29
29
35
30
30
29
24
34
24
21
37
27
25
31
28
31
35
31
28
33
33
22
19
30
44
27
32
24
30
33
31
28
22
35
24
32
31
29
25
31
30
22
25
30
32
29
24
23
31
