281.0,7,0.662
282.0,5,0.466
283.0,6,0.457
284.0,8,0.459
285.0,9,0.394
286.0,9,0.312
287.0,10,0.281
288.0,11,0.276
289.0,11,0.250
290.0,11,0.228
291.0,11,0.225
292.0,11,0.221
293.0,11,0.218
294.0,11,0.215
295.0,10,0.211
296.0,9,0.221
297.0,9,0.237
298.0,8,0.238
299.0,8,0.252
300.0,7,0.253
301.0,7,0.272
302.0,6,0.273
303.0,6,0.296
304.0,5,0.298
305.0,5,0.330
306.0,4,0.332
307.0,4,0.378
308.0,4,0.380
309.0,3,0.372
310.0,3,0.441
311.0,3,0.445
312.0,2,0.436
313.0,2,0.554
314.0,2,0.560
315.0,2,0.549
316.0,2,0.538
317.0,2,0.527
318.0,2,0.516
319.0,2,0.504
320.0,2,0.493
321.0,2,0.482
322.0,2,0.472
323.0,2,0.461
324.0,2,0.450
325.0,2,0.439
326.0,2,0.429
327.0,2,0.419
328.0,2,0.409
329.0,2,0.399
330.0,2,0.389
331.0,2,0.380
332.0,2,0.371
333.0,2,0.362
334.0,2,0.354
335.0,2,0.345
336.0,2,0.338
337.0,2,0.330
338.0,2,0.323
339.0,2,0.317
340.0,2,0.311
341.0,2,0.305
342.0,2,0.300
343.0,2,0.296
344.0,2,0.292
345.0,2,0.288
346.0,2,0.285
347.0,2,0.282
348.0,2,0.280
349.0,2,0.279
350.0,2,0.278
351.0,2,0.278
352.0,2,0.279
353.0,2,0.280
354.0,2,0.282
355.0,2,0.285
356.0,2,0.288
357.0,2,0.292
358.0,2,0.296
359.0,2,0.300
360.0,2,0.305
361.0,2,0.311
362.0,2,0.317
363.0,2,0.323
364.0,2,0.330
365.0,2,0.338
366.0,2,0.345
367.0,2,0.354
368.0,2,0.362
369.0,2,0.371
370.0,2,0.380
371.0,2,0.389
372.0,2,0.399
373.0,2,0.409
374.0,2,0.419
375.0,2,0.429
376.0,2,0.439
377.0,2,0.450
378.0,2,0.461
379.0,2,0.472
380.0,2,0.482
381.0,2,0.493
382.0,2,0.504
383.0,2,0.516
384.0,2,0.527
385.0,2,0.538
386.0,2,0.549
387.0,2,0.560
388.0,2,0.571
389.0,2,0.582
390.0,2,0.593
391.0,2,0.603
392.0,2,0.614
393.0,3,0.625
394.0,4,0.618
395.0,5,0.477
396.0,5,0.393
397.0,5,0.345
398.0,5,0.351
399.0,5,0.358
400.0,6,0.364
401.0,7,0.362
402.0,7,0.319
403.0,7,0.293
404.0,7,0.298
405.0,7,0.303
406.0,7,0.308
407.0,8,0.313
408.0,9,0.312
409.0,10,0.284
410.0,10,0.261
411.0,10,0.247
412.0,10,0.251
413.0,10,0.254
414.0,10,0.258
415.0,10,0.261
416.0,10,0.264
417.0,9,0.267
418.0,8,0.294
419.0,7,0.327
420.0,7,0.367
421.0,7,0.372
422.0,6,0.376
423.0,5,0.424
424.0,5,0.489
425.0,5,0.496
426.0,5,0.500
427.0,5,0.503
428.0,5,0.507
429.0,5,0.510
430.0,4,0.513
431.0,4,0.597
432.0,4,0.604
433.0,4,0.607
434.0,4,0.610
435.0,4,0.612
436.0,4,0.615
437.0,4,0.617
438.0,3,0.619
439.0,2,0.736
440.0,2,0.916
441.0,2,0.926
442.0,2,0.928
443.0,2,0.929
444.0,2,0.931
445.0,2,0.932
446.0,2,0.933
447.0,2,0.933
448.0,2,0.934
449.0,2,0.934
450.0,2,0.934
451.0,2,0.934
452.0,2,0.934
453.0,2,0.934
454.0,2,0.933
455.0,2,0.933
456.0,2,0.932
457.0,2,0.931
458.0,2,0.929
459.0,2,0.928
460.0,2,0.926
461.0,2,0.925
462.0,2,0.923
463.0,2,0.921
464.0,2,0.918
465.0,2,0.916
466.0,2,0.913
467.0,2,0.910
468.0,3,0.907
469.0,5,0.895
470.0,7,0.710
471.0,9,0.507
472.0,10,0.394
473.0,10,0.322
474.0,9,0.295
475.0,7,0.315
476.0,6,0.379
477.0,6,0.425
478.0,7,0.427
479.0,8,0.421
480.0,9,0.370
481.0,9,0.330
482.0,9,0.298
483.0,8,0.295
484.0,8,0.316
485.0,8,0.317
486.0,8,0.313
487.0,8,0.310
488.0,8,0.306
489.0,8,0.302
490.0,8,0.297
491.0,8,0.293
492.0,8,0.289
493.0,8,0.285
494.0,8,0.280
495.0,7,0.276
496.0,7,0.297
497.0,7,0.298
498.0,6,0.293
499.0,6,0.319
500.0,6,0.321
501.0,5,0.315
502.0,5,0.350
503.0,5,0.351
504.0,5,0.345
505.0,4,0.338
506.0,5,0.385
507.0,5,0.384
508.0,4,0.318
509.0,4,0.362
510.0,3,0.365
511.0,3,0.432
512.0,2,0.436
513.0,2,0.554
514.0,2,0.560
515.0,2,0.549
516.0,2,0.538
517.0,2,0.527
518.0,2,0.516
519.0,2,0.504
520.0,2,0.493
521.0,2,0.482
522.0,2,0.472
523.0,2,0.461
524.0,2,0.450
525.0,2,0.439
526.0,2,0.429
527.0,2,0.419
528.0,2,0.409
529.0,2,0.399
530.0,2,0.389
531.0,2,0.380
532.0,2,0.371
533.0,2,0.362
534.0,2,0.354
535.0,2,0.345
536.0,2,0.338
537.0,2,0.330
538.0,2,0.323
539.0,2,0.317
540.0,2,0.311
541.0,2,0.305
542.0,2,0.300
543.0,2,0.296
544.0,2,0.292
545.0,2,0.288
546.0,2,0.285
547.0,2,0.282
548.0,2,0.280
549.0,2,0.279
550.0,2,0.278
551.0,2,0.278
552.0,2,0.279
553.0,2,0.280
554.0,2,0.282
555.0,2,0.285
556.0,2,0.288
557.0,2,0.292
558.0,2,0.296
559.0,2,0.300
560.0,2,0.305
561.0,2,0.311
562.0,2,0.317
563.0,2,0.323
564.0,2,0.330
565.0,2,0.338
566.0,2,0.345
567.0,2,0.354
568.0,2,0.362
569.0,2,0.371
570.0,2,0.380
571.0,2,0.389
572.0,2,0.399
573.0,2,0.409
574.0,2,0.419
575.0,2,0.429
576.0,2,0.439
577.0,2,0.450
578.0,2,0.461
579.0,2,0.472
580.0,2,0.482
581.0,2,0.493
582.0,2,0.504
583.0,2,0.516
584.0,2,0.527
585.0,2,0.538
586.0,2,0.549
587.0,2,0.560
588.0,2,0.571
589.0,2,0.582
590.0,2,0.593
591.0,2,0.603
592.0,2,0.614
593.0,2,0.625
594.0,2,0.635
595.0,2,0.645
596.0,2,0.656
597.0,2,0.666
598.0,2,0.676
599.0,3,0.685
600.0,4,0.678
601.0,7,0.529
602.0,9,0.433
603.0,11,0.286
604.0,10,0.236
605.0,8,0.224
606.0,8,0.274
607.0,7,0.280
608.0,7,0.316
609.0,7,0.322
610.0,7,0.327
611.0,7,0.331
612.0,7,0.336
613.0,7,0.340
614.0,7,0.345
615.0,7,0.349
616.0,7,0.353
617.0,7,0.357
618.0,7,0.361
619.0,7,0.365
620.0,7,0.369
621.0,7,0.372
622.0,7,0.376
623.0,6,0.379
624.0,5,0.428
625.0,5,0.493
626.0,5,0.500
627.0,4,0.503
628.0,3,0.587
629.0,2,0.707
630.0,2,0.888
631.0,2,0.900
632.0,2,0.904
633.0,2,0.907
634.0,2,0.910
635.0,2,0.913
636.0,2,0.916
637.0,2,0.918
638.0,2,0.921
639.0,2,0.923
640.0,2,0.925
641.0,2,0.926
642.0,2,0.928
643.0,2,0.929
644.0,2,0.931
645.0,2,0.932
646.0,2,0.933
647.0,2,0.933
648.0,2,0.934
649.0,2,0.934
650.0,2,0.934
651.0,2,0.934
652.0,2,0.934
653.0,2,0.934
654.0,2,0.933
655.0,2,0.933
656.0,2,0.932
657.0,2,0.931
658.0,2,0.929
659.0,2,0.928
660.0,2,0.926
661.0,2,0.925
662.0,2,0.923
663.0,2,0.921
664.0,2,0.918
665.0,2,0.916
666.0,2,0.913
667.0,2,0.910
668.0,2,0.907
669.0,2,0.904
670.0,2,0.900
671.0,2,0.897
672.0,3,0.893
673.0,5,0.880
674.0,8,0.695
675.0,10,0.492
676.0,11,0.344
677.0,10,0.286
678.0,9,0.281
679.0,8,0.304
680.0,8,0.330
681.0,8,0.332
682.0,8,0.328
683.0,8,0.325
684.0,8,0.321
685.0,8,0.317
686.0,7,0.313
687.0,7,0.339
688.0,7,0.340
689.0,6,0.336
690.0,7,0.368
691.0,7,0.367
692.0,6,0.322
693.0,6,0.352
694.0,5,0.354
695.0,5,0.394
696.0,4,0.396
697.0,5,0.451
698.0,4,0.450
699.0,3,0.437
700.0,4,0.529
701.0,3,0.528
702.0,2,0.512
703.0,2,0.659
704.0,2,0.666
705.0,2,0.656
706.0,2,0.645
707.0,2,0.635
708.0,2,0.625
709.0,2,0.614
710.0,2,0.603
711.0,2,0.593
712.0,2,0.582
713.0,2,0.571
714.0,2,0.560
715.0,2,0.549
716.0,2,0.538
717.0,2,0.527
718.0,2,0.516
719.0,2,0.504
720.0,2,0.493
721.0,2,0.482
722.0,2,0.472
723.0,2,0.461
724.0,2,0.450
725.0,2,0.439
726.0,2,0.429
727.0,2,0.419
728.0,2,0.409
729.0,2,0.399
730.0,2,0.389
731.0,2,0.380
732.0,2,0.371
733.0,2,0.362
734.0,2,0.354
735.0,2,0.345
736.0,2,0.338
737.0,2,0.330
738.0,2,0.323
739.0,2,0.317
740.0,2,0.311
741.0,2,0.305
742.0,2,0.300
743.0,2,0.296
744.0,2,0.292
745.0,2,0.288
746.0,2,0.285
747.0,2,0.282
748.0,2,0.280
749.0,2,0.279
750.0,2,0.278
751.0,2,0.278
752.0,2,0.279
753.0,2,0.280
754.0,2,0.282
755.0,2,0.285
756.0,2,0.288
757.0,2,0.292
758.0,2,0.296
759.0,2,0.300
760.0,2,0.305
761.0,2,0.311
762.0,2,0.317
763.0,2,0.323
764.0,2,0.330
765.0,2,0.338
766.0,2,0.345
767.0,2,0.354
768.0,2,0.362
769.0,2,0.371
770.0,2,0.380
771.0,2,0.389
772.0,2,0.399
773.0,2,0.409
774.0,2,0.419
775.0,2,0.429
776.0,2,0.439
777.0,2,0.450
778.0,2,0.461
779.0,2,0.472
780.0,2,0.482
781.0,2,0.493
782.0,2,0.504
783.0,2,0.516
784.0,2,0.527
785.0,2,0.538
786.0,2,0.549
787.0,2,0.560
788.0,2,0.571
789.0,2,0.582
790.0,2,0.593
791.0,2,0.603
792.0,2,0.614
793.0,3,0.625
794.0,4,0.618
795.0,7,0.477
796.0,8,0.389
797.0,9,0.256
798.0,7,0.234
799.0,6,0.270
800.0,6,0.313
801.0,5,0.321
802.0,6,0.375
803.0,6,0.375
804.0,5,0.338
805.0,7,0.393
806.0,8,0.392
807.0,8,0.307
808.0,7,0.285
809.0,8,0.321
810.0,8,0.321
811.0,7,0.297
812.0,8,0.334
813.0,8,0.335
814.0,7,0.310
815.0,9,0.347
816.0,10,0.346
817.0,10,0.287
818.0,9,0.270
819.0,9,0.297
820.0,9,0.301
821.0,9,0.305
822.0,9,0.308
823.0,9,0.310
824.0,9,0.313
825.0,8,0.316
826.0,8,0.349
827.0,7,0.353
828.0,7,0.393
829.0,7,0.397
830.0,6,0.400
831.0,6,0.450
832.0,5,0.455
833.0,5,0.518
834.0,4,0.524
835.0,4,0.608
836.0,3,0.615
837.0,2,0.732
838.0,2,0.912
839.0,2,0.923
840.0,2,0.925
841.0,2,0.926
842.0,2,0.928
843.0,2,0.929
844.0,2,0.931
845.0,2,0.932
846.0,2,0.933
847.0,2,0.933
848.0,2,0.934
849.0,2,0.934
850.0,2,0.934
851.0,2,0.934
852.0,2,0.934
853.0,2,0.934
854.0,2,0.933
855.0,2,0.933
856.0,2,0.932
857.0,2,0.931
858.0,2,0.929
859.0,2,0.928
860.0,2,0.926
861.0,2,0.925
862.0,2,0.923
863.0,2,0.921
864.0,2,0.918
865.0,2,0.916
866.0,2,0.913
867.0,2,0.910
868.0,2,0.907
869.0,2,0.904
870.0,2,0.900
871.0,2,0.897
872.0,2,0.893
873.0,2,0.889
874.0,3,0.884
875.0,5,0.871
876.0,8,0.687
877.0,11,0.485
878.0,12,0.337
879.0,11,0.260
880.0,9,0.255
881.0,9,0.296
882.0,8,0.298
883.0,8,0.320
884.0,8,0.321
885.0,7,0.317
886.0,8,0.343
887.0,8,0.343
888.0,7,0.306
889.0,7,0.330
890.0,6,0.331
891.0,7,0.363
892.0,7,0.362
893.0,6,0.317
894.0,6,0.347
895.0,5,0.348
896.0,6,0.388
897.0,6,0.387
898.0,5,0.332
899.0,5,0.369
900.0,4,0.371
901.0,5,0.422
902.0,6,0.422
903.0,7,0.349
904.0,6,0.296
905.0,4,0.285
906.0,5,0.383
907.0,4,0.384
908.0,4,0.370
909.0,3,0.372
910.0,5,0.441
911.0,6,0.438
912.0,8,0.290
913.0,6,0.242
914.0,4,0.231
915.0,4,0.315
916.0,3,0.318
917.0,4,0.378
918.0,3,0.378
919.0,3,0.361
920.0,2,0.364
921.0,3,0.466
922.0,4,0.465
923.0,6,0.334
924.0,6,0.256
925.0,5,0.179
926.0,4,0.197
927.0,3,0.232
928.0,2,0.286
929.0,2,0.385
930.0,2,0.389
931.0,2,0.380
932.0,2,0.371
933.0,2,0.362
934.0,2,0.354
935.0,2,0.345
936.0,2,0.338
937.0,2,0.330
938.0,2,0.323
939.0,2,0.317
940.0,2,0.311
941.0,2,0.305
942.0,2,0.300
943.0,2,0.296
944.0,2,0.292
945.0,2,0.288
946.0,2,0.285
947.0,2,0.282
948.0,2,0.280
949.0,2,0.279
950.0,2,0.278
951.0,2,0.278
952.0,2,0.279
953.0,2,0.280
954.0,2,0.282
955.0,2,0.285
956.0,2,0.288
957.0,2,0.292
958.0,2,0.296
959.0,2,0.300
960.0,2,0.305
961.0,2,0.311
962.0,2,0.317
963.0,2,0.323
964.0,2,0.330
965.0,2,0.338
966.0,2,0.345
967.0,2,0.354
968.0,2,0.362
969.0,2,0.371
970.0,2,0.380
971.0,2,0.389
972.0,2,0.399
973.0,2,0.409
974.0,3,0.419
975.0,4,0.414
976.0,4,0.310
977.0,3,0.260
978.0,4,0.334
979.0,4,0.335
980.0,3,0.281
981.0,5,0.360
982.0,4,0.358
983.0,3,0.301
984.0,6,0.386
985.0,6,0.383
986.0,5,0.233
987.0,5,0.276
988.0,4,0.285
989.0,6,0.346
990.0,5,0.345
991.0,3,0.303
992.0,5,0.456
993.0,7,0.456
994.0,7,0.315
995.0,5,0.252
996.0,6,0.334
997.0,5,0.337
998.0,5,0.349
999.0,5,0.358
