1.0,4,0.436
2.0,4,0.447
3.0,4,0.454
4.0,4,0.461
5.0,4,0.468
6.0,4,0.475
7.0,4,0.481
8.0,4,0.488
9.0,4,0.494
10.0,4,0.501
11.0,4,0.507
12.0,4,0.513
13.0,4,0.519
14.0,4,0.525
15.0,4,0.530
16.0,4,0.536
17.0,4,0.541
18.0,4,0.547
19.0,4,0.552
20.0,4,0.557
21.0,4,0.561
22.0,4,0.566
23.0,4,0.571
24.0,4,0.575
25.0,4,0.579
26.0,4,0.583
27.0,4,0.587
28.0,4,0.591
29.0,4,0.594
30.0,4,0.598
31.0,4,0.601
32.0,4,0.604
33.0,4,0.607
34.0,4,0.610
35.0,4,0.612
36.0,4,0.615
37.0,4,0.617
38.0,4,0.619
39.0,4,0.621
40.0,4,0.623
41.0,4,0.624
42.0,4,0.626
43.0,4,0.627
44.0,4,0.628
45.0,4,0.629
46.0,4,0.630
47.0,4,0.631
48.0,4,0.631
49.0,4,0.631
50.0,4,0.631
51.0,4,0.631
52.0,4,0.631
53.0,4,0.631
54.0,4,0.631
55.0,4,0.630
56.0,4,0.629
57.0,4,0.628
58.0,4,0.627
59.0,4,0.626
60.0,4,0.624
61.0,4,0.623
62.0,4,0.621
63.0,4,0.619
64.0,4,0.617
65.0,4,0.615
66.0,4,0.612
67.0,4,0.610
68.0,4,0.607
69.0,4,0.604
70.0,4,0.601
71.0,4,0.598
72.0,4,0.594
73.0,4,0.591
74.0,4,0.587
75.0,4,0.583
76.0,4,0.579
77.0,4,0.575
78.0,4,0.571
79.0,4,0.566
80.0,4,0.561
81.0,4,0.557
82.0,4,0.552
83.0,4,0.547
84.0,4,0.541
85.0,4,0.536
86.0,4,0.530
87.0,4,0.525
88.0,4,0.519
89.0,4,0.513
90.0,4,0.507
91.0,4,0.501
92.0,4,0.494
93.0,4,0.488
94.0,4,0.481
95.0,4,0.475
96.0,4,0.468
97.0,4,0.461
98.0,4,0.454
99.0,4,0.447
100.0,4,0.440
101.0,4,0.432
102.0,4,0.425
103.0,4,0.418
104.0,4,0.410
105.0,4,0.403
106.0,4,0.395
107.0,4,0.388
108.0,4,0.380
109.0,4,0.372
110.0,4,0.365
111.0,4,0.357
112.0,4,0.349
113.0,4,0.341
114.0,4,0.334
115.0,4,0.326
116.0,4,0.318
117.0,4,0.311
118.0,4,0.303
119.0,4,0.296
120.0,4,0.288
121.0,4,0.281
122.0,4,0.274
123.0,4,0.267
124.0,4,0.260
125.0,4,0.253
126.0,4,0.246
127.0,4,0.240
128.0,4,0.233
129.0,4,0.227
130.0,4,0.221
131.0,4,0.215
132.0,4,0.210
133.0,4,0.204
134.0,4,0.199
135.0,4,0.194
136.0,4,0.189
137.0,4,0.185
138.0,4,0.181
139.0,4,0.177
140.0,4,0.173
141.0,4,0.170
142.0,4,0.167
143.0,4,0.164
144.0,4,0.162
145.0,4,0.160
146.0,4,0.158
147.0,4,0.156
148.0,4,0.155
149.0,4,0.154
150.0,4,0.154
151.0,4,0.154
152.0,4,0.154
153.0,4,0.155
154.0,4,0.156
155.0,4,0.158
156.0,4,0.160
157.0,4,0.162
158.0,4,0.164
159.0,4,0.167
160.0,4,0.170
161.0,4,0.173
162.0,4,0.177
163.0,4,0.181
164.0,4,0.185
165.0,4,0.189
166.0,4,0.194
167.0,4,0.199
168.0,4,0.204
169.0,4,0.210
170.0,4,0.215
171.0,4,0.221
172.0,4,0.227
173.0,4,0.233
174.0,4,0.240
175.0,4,0.246
176.0,4,0.253
177.0,4,0.260
178.0,4,0.267
179.0,4,0.274
180.0,4,0.281
181.0,4,0.288
182.0,4,0.296
183.0,4,0.303
184.0,4,0.311
185.0,4,0.318
186.0,4,0.326
187.0,4,0.334
188.0,4,0.341
189.0,4,0.349
190.0,4,0.357
191.0,4,0.365
192.0,4,0.372
193.0,4,0.380
194.0,4,0.388
195.0,4,0.395
196.0,4,0.403
197.0,4,0.410
198.0,4,0.418
199.0,4,0.425
200.0,4,0.432
201.0,4,0.440
202.0,4,0.447
203.0,4,0.454
204.0,4,0.461
205.0,4,0.468
206.0,4,0.475
207.0,4,0.481
208.0,4,0.488
209.0,4,0.494
210.0,4,0.501
211.0,4,0.507
212.0,4,0.513
213.0,4,0.519
214.0,4,0.525
215.0,4,0.530
216.0,4,0.536
217.0,4,0.541
218.0,4,0.547
219.0,4,0.552
220.0,4,0.557
221.0,4,0.561
222.0,4,0.566
223.0,4,0.571
224.0,4,0.575
225.0,4,0.579
226.0,4,0.583
227.0,4,0.587
228.0,4,0.591
229.0,4,0.594
230.0,4,0.598
231.0,4,0.601
232.0,4,0.604
233.0,4,0.607
234.0,4,0.610
235.0,4,0.612
236.0,4,0.615
237.0,4,0.617
238.0,4,0.619
239.0,4,0.621
240.0,4,0.623
241.0,4,0.624
242.0,4,0.626
243.0,4,0.627
244.0,3,0.628
245.0,2,0.745
246.0,2,0.923
247.0,2,0.933
248.0,2,0.934
249.0,2,0.934
250.0,2,0.934
251.0,2,0.934
252.0,2,0.934
253.0,2,0.934
254.0,2,0.933
255.0,2,0.933
256.0,2,0.932
257.0,2,0.931
258.0,2,0.929
259.0,2,0.928
260.0,2,0.926
261.0,2,0.925
262.0,2,0.923
263.0,2,0.921
264.0,2,0.918
265.0,2,0.916
266.0,2,0.913
267.0,2,0.910
268.0,2,0.907
269.0,2,0.904
270.0,2,0.900
271.0,2,0.897
272.0,2,0.893
273.0,2,0.889
274.0,2,0.884
275.0,2,0.880
276.0,2,0.875
277.0,2,0.870
278.0,2,0.865
279.0,2,0.860
280.0,2,0.855
281.0,2,0.849
282.0,2,0.843
283.0,2,0.837
284.0,2,0.831
285.0,2,0.824
286.0,2,0.818
287.0,2,0.811
288.0,2,0.804
289.0,2,0.797
290.0,2,0.789
291.0,2,0.782
292.0,2,0.774
293.0,2,0.766
294.0,2,0.758
295.0,2,0.749
296.0,2,0.741
297.0,2,0.732
298.0,2,0.723
299.0,2,0.714
300.0,2,0.705
301.0,2,0.695
302.0,2,0.685
303.0,2,0.676
304.0,2,0.666
305.0,2,0.656
306.0,2,0.645
307.0,2,0.635
308.0,2,0.625
309.0,2,0.614
310.0,2,0.603
311.0,2,0.593
312.0,2,0.582
313.0,2,0.571
314.0,2,0.560
315.0,2,0.549
316.0,2,0.538
317.0,2,0.527
318.0,2,0.516
319.0,2,0.504
320.0,2,0.493
321.0,2,0.482
322.0,2,0.472
323.0,2,0.461
324.0,2,0.450
325.0,2,0.439
326.0,2,0.429
327.0,2,0.419
328.0,2,0.409
329.0,2,0.399
330.0,2,0.389
331.0,2,0.380
332.0,2,0.371
333.0,2,0.362
334.0,2,0.354
335.0,2,0.345
336.0,2,0.338
337.0,2,0.330
338.0,2,0.323
339.0,2,0.317
340.0,2,0.311
341.0,2,0.305
342.0,2,0.300
343.0,2,0.296
344.0,2,0.292
345.0,2,0.288
346.0,2,0.285
347.0,2,0.282
348.0,2,0.280
349.0,2,0.279
350.0,2,0.278
351.0,2,0.278
352.0,2,0.279
353.0,2,0.280
354.0,2,0.282
355.0,2,0.285
356.0,2,0.288
357.0,2,0.292
358.0,2,0.296
359.0,2,0.300
360.0,2,0.305
361.0,2,0.311
362.0,2,0.317
363.0,2,0.323
364.0,2,0.330
365.0,2,0.338
366.0,2,0.345
367.0,2,0.354
368.0,2,0.362
369.0,2,0.371
370.0,2,0.380
371.0,2,0.389
372.0,2,0.399
373.0,2,0.409
374.0,2,0.419
375.0,2,0.429
376.0,2,0.439
377.0,2,0.450
378.0,2,0.461
379.0,2,0.472
380.0,2,0.482
381.0,2,0.493
382.0,2,0.504
383.0,2,0.516
384.0,2,0.527
385.0,2,0.538
386.0,2,0.549
387.0,2,0.560
388.0,2,0.571
389.0,2,0.582
390.0,2,0.593
391.0,2,0.603
392.0,2,0.614
393.0,2,0.625
394.0,2,0.635
395.0,3,0.645
396.0,4,0.639
397.0,2,0.495
398.0,2,0.663
399.0,3,0.685
400.0,4,0.678
401.0,2,0.529
402.0,2,0.701
403.0,3,0.723
404.0,4,0.716
405.0,2,0.561
406.0,2,0.736
407.0,3,0.758
408.0,4,0.750
409.0,2,0.591
410.0,2,0.768
411.0,3,0.789
412.0,4,0.781
413.0,2,0.619
414.0,2,0.797
415.0,3,0.818
416.0,4,0.810
417.0,2,0.644
418.0,2,0.823
419.0,3,0.843
420.0,4,0.835
421.0,2,0.667
422.0,2,0.845
423.0,2,0.865
424.0,3,0.870
425.0,4,0.862
426.0,2,0.691
427.0,2,0.870
428.0,2,0.889
429.0,2,0.893
430.0,2,0.897
431.0,2,0.900
432.0,2,0.904
433.0,2,0.907
434.0,2,0.910
435.0,2,0.913
436.0,2,0.916
437.0,2,0.918
438.0,2,0.921
439.0,2,0.923
440.0,2,0.925
441.0,2,0.926
442.0,2,0.928
443.0,2,0.929
444.0,2,0.931
445.0,2,0.932
446.0,2,0.933
447.0,2,0.933
448.0,2,0.934
449.0,2,0.934
450.0,2,0.934
451.0,2,0.934
452.0,2,0.934
453.0,2,0.934
454.0,2,0.933
455.0,2,0.933
456.0,2,0.932
457.0,2,0.931
458.0,2,0.929
459.0,2,0.928
460.0,2,0.926
461.0,2,0.925
